Serial number,IL,cation_smiles,anion_smiles,ion_smiles,S_smiles,rea_smiles,Time,T,P,Amount,pro_smiles,solvent,Addition structure,Ref,TON,TOF(h-1),Sec.,Cov.,Yield
IM00415,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.5,0.2,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.76
IM00416,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.5,0.3,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.89
IM00417,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.5,0.4,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.929
IM00418,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.5,0.6,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.98
IM00419,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,2,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.265
IM00420,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,6,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.756
IM00421,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,8,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.841
IM00422,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,10,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.88
IM00423,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,14,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.979
IM00424,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,120,2,1.32,CC1COC(=O)O1,0,0,S-2022-2,,,,,0.996
IM00425,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],CC*,CCC1CO1,2,120,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.897
IM00426,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C=CCOC*,C=CCOCC1CO1,2,120,2,1.32,C=CCOCC1COC(=O)O1,0,0,S-2022-2,,,,,0.999
IM00427,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],ClC*,ClCC1CO1,2,120,2,1.32,O=C1OCC(CCl)O1,0,0,S-2022-2,,,,,0.999
IM00428,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],c1ccccc1*,c1ccc(C2CO2)cc1,2,120,2,1.32,O=C1OCC(c2ccccc2)O1,0,0,S-2022-2,,,,,0.951
IM00429,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],CC(C)(C)OC*,CC(C)(C)OCC1CO1,2,120,2,1.32,CC(C)(C)OCC1COC(=O)O1,0,0,S-2022-2,,,,,0.301
IM00430,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],CC(C)(C)OC*,CC(C)(C)OCC1CO1,8,120,2,1.32,CC(C)(C)OCC1COC(=O)O1,0,0,S-2022-2,,,,,0.99
IM00431,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],CCCC*,CCCCC1CO1,8,120,2,1.32,CCCCC1COC(=O)O1,0,0,S-2022-2,,,,,0.985
IM00432,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C1CCCCC1,C1CCC2OC2C1,24,120,2,1.32,O=C1OC2CCCCC2O1,0,0,S-2022-2,,,,,0.912
IM00433,[VIMEtOH][Br]-24,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,120,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.973
IM00434,[VIMEtOH][OH],C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,120,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.341
IM00435,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,120,2,0.33,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.689
IM00436,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,120,2,0.66,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.826
IM00437,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,120,2,0.99,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.856
IM00438,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,40,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0
IM00439,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,60,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.025
IM00440,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,80,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.069
IM00441,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,100,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.08
IM00442,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,120,0.5,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.214
IM00443,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,120,1,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.285
IM00444,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,2,120,1.5,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.801
IM00445,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,0.5,120,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.503
IM00446,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,1,120,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.567
IM00447,[VIMEtOH][Br]-72,C=Cn1cc[n+](CCO)c1,[Br-],C=Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,1.5,120,2,1.32,CCC1COC(=O)O1,0,0,S-2022-2,,,,,0.61
IM00448,DHEDEAB,CC[N+](CC)(CCO)CCO,[Br-],CC[N+](CC)(CCO)CCO.[Br-],C*,CC1CO1,2,110,2,2,CC1COC(=O)O1,0,0,S-2012-5,,,,,0.86
IM00449,[(CH2COOH)TEA]Br,CC[N+](CC)(CC)CC(=O)O,[Br-],CC[N+](CC)(CC)CC(=O)O.[Br-],ClC*,ClCC1CO1,0.5,100,0.9,1,O=C1OCC(CCl)O1,0,0,S-2015-3,,,,,0.381
IM00450,[(CH2COOH)DMBA]Br,CCCC[N+](C)(C)CC(=O)O,[Br-],CCCC[N+](C)(C)CC(=O)O.[Br-],ClC*,ClCC1CO1,0.5,100,0.9,1,O=C1OCC(CCl)O1,0,0,S-2015-3,,,,,0.374
IM00451,[(CH2COOH)DMOA]Br,CCCCCCCC[N+](C)(C)CC=O,[Br-],CCCCCCCC[N+](C)(C)CC=O.O.[Br-],ClC*,ClCC1CO1,0.5,100,0.9,1,O=C1OCC(CCl)O1,0,0,S-2015-3,,,,,0.454
IM00452,[(CH2COOH)DMDA]Br,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,[Br-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],ClC*,ClCC1CO1,0.5,100,0.9,1,O=C1OCC(CCl)O1,0,0,S-2015-3,,,,,0.484
IM00453,[(CH2COOH)DMDA]Cl,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,[Cl-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Cl-],ClC*,ClCC1CO1,0.5,120,0.9,1,O=C1OCC(CCl)O1,0,0,S-2015-3,,,,,0.425
IM00454,[DDPA]Br,CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)O,[Br-],CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)O.[Br-],ClC*,ClCC1CO1,0.5,120,0.9,1,O=C1OCC(CCl)O1,0,0,S-2015-3,,,,,0.168
IM00455,[(CH2COOH)DMHA]Br,CCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)O,[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],ClC*,ClCC1CO1,0.5,100,0.9,1,O=C1OCC(CCl)O1,0,0,S-2015-3,,,,,0.498
IM00456,[(CH2COOH)DMDA]Br,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,[Br-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],C*,CC1CO1,1.5,120,0.9,1,CC1COC(=O)O1,0,0,S-2015-3,,,,,0.902
IM00457,[(CH2COOH)DMDA]Br,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,[Br-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],ClC*,ClCC1CO1,0.5,120,0.9,1,O=C1OCC(CCl)O1,0,0,S-2015-3,,,,,0.967
IM00458,[(CH2COOH)DMDA]Br,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,[Br-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],CC*,CCC1CO1,1.5,120,0.9,1,CCC1COC(=O)O1,0,0,S-2015-3,,,,,0.921
IM00459,[(CH2COOH)DMDA]Br,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,[Br-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],c1ccccc1*,c1ccc(C2CO2)cc1,2.5,120,0.9,1,O=C1OCC(c2ccccc2)O1,0,0,S-2015-3,,,,,0.896
IM00460,[(CH2COOH)DMDA]Br,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,[Br-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],c1ccccc1OC*,c1ccc(OCC2CO2)cc1,2,120,0.9,1,O=C1OCC(COc2ccccc2)O1,0,0,S-2015-3,,,,,0.906
IM00461,[(CH2COOH)DMDA]Br,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,[Br-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],C1CCCCC1,C1CCC2OC2C1,15,120,0.9,1,O=C1OC2CCCCC2O1,0,0,S-2015-3,,,,,0.812
IM00462,HTeaBr,CC[NH+](CC)CC,[Br-],CC[NH+](CC)CC.[Br-],C*,CC1CO1,2,120,1.5,1,CC1COC(=O)O1,0,0,S-2014-5,,,,,0.349
IM00463,wtf-6-1,C[N+](C)(C)CC(=O)O,[Cl-],C[N+](C)(C)CC(=O)O.[Cl-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0
IM00464,ChoCl,C[N+](C)(C)CCO,[Cl-],C[N+](C)(C)CCO.[Cl-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0
IM00465,wtf-6-3,C[N+](C)(C)CCO,[Br-],C[N+](C)(C)CCO.[Br-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0
IM00466,,C[N+](C)(C)CCO,[I-],C[N+](C)(C)CCO.[I-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0
IM00467,wtf-6-5,CC[N+](CC)(CC)CCO,[Cl-],CC[N+](CC)(CC)CCO.[Cl-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0
IM00468,wtf-6-6,CC[N+](CC)(CC)CCO,[Br-],CC[N+](CC)(CC)CCO.[Br-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.03
IM00469,,CC[N+](CC)(CC)CCO,[I-],CC[N+](CC)(CC)CCO.[I-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.67
IM00470,wtf-6-8,CCCC[N+](CCO)(CCCC)CCCC,[Cl-],CCCC[N+](CCO)(CCCC)CCCC.[Cl-],CC*,CCC1CO1,2,90,1,1.8,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.53
IM00471,HETBAB,CCCC[N+](CCO)(CCCC)CCCC,[Br-],CCCC[N+](CCO)(CCCC)CCCC.[Br-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.8
IM00472,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.96
IM00473,wtf-6-12,CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC*,CCC1CO1,2,90,1,1.9,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.51
IM00474,wtf-6-13,CCCC[N+](CCCC)(CCCC)CCCC,[Br-],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.24
IM00475,wtf-6-13,CCCC[N+](CCCC)(CCCC)CCCC,[I-],CCCC[N+](CCCC)(CCCC)CCCC.[I-],CC*,CCC1CO1,2,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.19
IM00476,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,0.5,90,1,1.9,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.58
IM00477,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,1,90,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.88
IM00478,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,18,45,1,5,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.89
IM00479,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,2,60,1,2.2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.44
IM00480,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,2,80,1,2.4,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.87
IM00481,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,2,100,1,2.3,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.99
IM00482,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,2,90,0.2,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.51
IM00483,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,2,90,0.5,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.96
IM00484,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,2,90,2,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.99
IM00485,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,1,150,2,0.1,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.39
IM00486,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,2,150,2,0.1,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.69
IM00487,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],C*,CC1CO1,2,90,0.5,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.92
IM00488,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CCCCCC*,CCCCCCC1CO1,2,90,0.5,2,CCCCCCC1COC(=O)O1,0,0,S-2014-6,,,,,0.95
IM00489,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],c1ccccc1*,c1ccc(C2CO2)cc1,2,90,0.5,2,O=C1OCC(c2ccccc2)O1,0,0,S-2014-6,,,,,0.95
IM00490,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],c1ccccc1C*,c1ccc(CC2CO2)cc1,2,90,0.5,2,O=C1OCC(Cc2ccccc2)O1,0,0,S-2014-6,,,,,0.94
IM00491,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],ClC*,ClCC1CO1,2,90,0.5,2,O=C1OCC(CCl)O1,0,0,S-2014-6,,,,,0.93
IM00492,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],C=CCC*,C=CCCC1CO1,2,90,0.5,2,C=CCCC1COC(=O)O1,0,0,S-2014-6,,,,,0.93
IM00493,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],C1CCCCC1,C1CCC2OC2C1,2,90,0.5,2,O=C1OC2CCCCC2O1,0,0,S-2014-6,,,,,0.09
IM00494,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],c1ccccc1OC*,c1ccc(OCC2CO2)cc1,2,90,0.5,2,O=C1OCC(COc2ccccc2)O1,0,0,S-2014-6,,,,,0.99
IM00495,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC(C)OC*,CC(C)OCC1CO1,2,90,0.5,2,CC(C)OCC1COC(=O)O1,0,0,S-2014-6,,,,,0.94
IM00496,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC(C)COC*,CC(C)COCC1CO1,2,90,0.5,2,CC(C)COCC1COC(=O)O1,0,0,S-2014-6,,,,,0.9
IM00497,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC(C)(C)OC*,CC(C)(C)OCC1CO1,2,90,0.5,2,CC(C)(C)OCC1COC(=O)O1,0,0,S-2014-6,,,,,0.91
IM00498,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],C=C(C)C(=O)OC*,C=C(C)C(=O)OCC1CO1,2,90,0.5,2,C=C(C)C(=O)OCC1COC(=O)O1,0,0,S-2014-6,,,,,0.92
IM00499,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],C*,CC1CO1,18,45,1,5,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.99
IM00500,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CCCCCC*,CCCCCCC1CO1,18,45,1,5,CCCCCCC1COC(=O)O1,0,0,S-2014-6,,,,,0.93
IM00501,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],c1ccccc1*,c1ccc(C2CO2)cc1,18,45,1,5,O=C1OCC(c2ccccc2)O1,0,0,S-2014-6,,,,,0.89
IM00502,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],c1ccccc1C*,c1ccc(CC2CO2)cc1,18,45,1,5,O=C1OCC(Cc2ccccc2)O1,0,0,S-2014-6,,,,,0.98
IM00503,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],ClC*,ClCC1CO1,18,45,1,5,O=C1OCC(CCl)O1,0,0,S-2014-6,,,,,0.99
IM00504,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],C=CCC*,C=CCCC1CO1,18,45,1,5,C=CCCC1COC(=O)O1,0,0,S-2014-6,,,,,0.93
IM00505,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],C1CCCCC1,C1CCC2OC2C1,18,45,1,5,O=C1OC2CCCCC2O1,0,0,S-2014-6,,,,,0.12
IM00506,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],c1ccccc1OC*,c1ccc(OCC2CO2)cc1,18,45,1,5,O=C1OCC(COc2ccccc2)O1,0,0,S-2014-6,,,,,0.99
IM00507,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC(C)OC*,CC(C)OCC1CO1,18,45,1,5,CC(C)OCC1COC(=O)O1,0,0,S-2014-6,,,,,0.94
IM00508,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC(C)COC*,CC(C)COCC1CO1,18,45,1,5,CC(C)COCC1COC(=O)O1,0,0,S-2014-6,,,,,0.9
IM00509,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC(C)(C)OC*,CC(C)(C)OCC1CO1,18,45,1,5,CC(C)(C)OCC1COC(=O)O1,0,0,S-2014-6,,,,,0.99
IM00510,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],C=C(C)C(=O)OC*,C=C(C)C(=O)OCC1CO1,18,45,1,5,C=C(C)C(=O)OCC1COC(=O)O1,0,0,S-2014-6,,,,,0.99
IM00511,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],CC*,CCC1CO1,4,45,1,2,CCC1COC(=O)O1,0,0,S-2014-6,,,,,0.61
IM00512,,CCCC[N+](CCO)(CCCC)CCCC,[I-],CCCC[N+](CCO)(CCCC)CCCC.[I-],C1CCCCC1,C1CCC2OC2C1,4,120,4,2,O=C1OC2CCCCC2O1,0,0,S-2014-6,,,,,0.71
IM00513,TBAH,CCCC[N+](CCCC)(CCCC)CCCC,[OH-],CCCC[N+](CCCC)(CCCC)CCCC.[OH-],CCCC*,CCCCC1CO1,24,120,1,3,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.94
IM00514,Me4NOH,C[N+](C)(C)C,[OH-],C[N+](C)(C)C.[OH-],CCCC*,CCCCC1CO1,24,120,1,3,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.02
IM00515,HOCH2CH2NMe3OH,C[N+](C)(C)CCO,[OH-],C[N+](C)(C)CCO.[OH-],CCCC*,CCCCC1CO1,24,120,1,3,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.55
IM00516,BnNMe3OH,CCCC[N+](C)(C)C,[OH-],CCCC[N+](C)(C)C.[OH-],CCCC*,CCCCC1CO1,24,120,1,3,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.96
IM00517,Hex4NOH,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,[OH-],CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[OH-],CCCC*,CCCCC1CO1,24,120,1,3,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.41
IM00518,TBAH,CCCC[N+](CCCC)(CCCC)CCCC,[OH-],CCCC[N+](CCCC)(CCCC)CCCC.[OH-],CCCC*,CCCCC1CO1,24,120,1,0.5,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.76
IM00519,TBAB,CCCC[N+](CCCC)(CCCC)CCCC,[Br-],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCC*,CCCCC1CO1,24,120,1,0.5,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.84
IM00520,TBAH,CCCC[N+](CCCC)(CCCC)CCCC,[OH-],CCCC[N+](CCCC)(CCCC)CCCC.[OH-],CCCC*,CCCCC1CO1,24,120,1,1,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,1
IM00521,TBAH,CCCC[N+](CCCC)(CCCC)CCCC,[OH-],CCCC[N+](CCCC)(CCCC)CCCC.[OH-],CCCC*,CCCCC1CO1,24,140,1,1,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.86
IM00522,TBAH,CCCC[N+](CCCC)(CCCC)CCCC,[OH-],CCCC[N+](CCCC)(CCCC)CCCC.[OH-],CCCC*,CCCCC1CO1,24,100,1,1,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.85
IM00523,TBAH,CCCC[N+](CCCC)(CCCC)CCCC,[OH-],CCCC[N+](CCCC)(CCCC)CCCC.[OH-],CCCC*,CCCCC1CO1,24,80,1,1,CCCCC1COC(=O)O1,0,0,S-2015-4,,,,,0.45
